state,room_id,name,city,person_cap,bedrooms,bathrooms,amenities,reviews,prop_type,guests,star,avg_rating,min_nights,max_nights,price
Alabama,19824588,Guest Cottage on 9 Acre Estate in Heart of City,Mobile,6,3,2.0,,119,Entire house,6 guests,5.0,4.96,2,31,100.0
Alabama,22432017,"Ya Mar Cottage,Have Your Own House! Lagoon &amp; Ocean",Gulf Shores,8,4,2.5,,48,Entire house,8 guests,5.0,5.0,1,1125,110.0
Alabama,20098032,Sea Oats Sun and Fun Condo / Free Wi-Fi,Gulf Shores,6,3,2.0,,61,Entire condominium,6 guests,5.0,4.89,1,1125,97.0
Alabama,13015494,Beachfront Heaven!,Orange Beach,8,5,2.0,,90,Entire condominium,8 guests,5.0,4.86,2,1125,200.0
Alabama,26302547,ON THE BEACH IS669-Walk to HANGOUT! Great Location,Gulf Shores,5,4,1.0,,56,Entire condominium,5 guests,5.0,4.95,2,30,65.0
Alabama,23244040,The Lodge at Sugar Beach,Orange Beach,9,6,2.0,,90,Entire condominium,9 guests,5.0,4.88,1,28,80.0
Alabama,33743210,Beachside Getaway in Gulf Shores,Gulf Shores,6,2,1.0,,43,Entire condominium,6 guests,5.0,4.77,1,30,50.0
Alabama,19779692,"Sugar Beach 379! Beach, 4 Pools and Sunset View!",Orange Beach,4,2,2.0,,31,Entire condominium,4 guests,5.0,4.74,1,365,83.0
Alabama,21037950,Adorable &amp; Affordable ☀️ Gulf Shores Getaway!,Gulf Shores,4,3,2.0,,78,Entire condominium,4 guests,5.0,4.88,3,150,50.0
Alabama,2226902,"Fully Stocked Condo in Foley, 20 min to Beaches!",Foley,6,4,2.0,,235,Entire apartment,6 guests,5.0,4.9,2,60,46.0
Alabama,26356869,✅ Leaving Footprints on West Beach in Gulf Shores,Gulf Shores,4,2,1.0,,69,Entire condominium,4 guests,5.0,4.9,4,90,29.0
Alabama,28104629,Modern Beach Cottage | Steps to Beach &amp; Hangout,Gulf Shores,6,2,1.0,,52,Entire cottage,6 guests,5.0,5.0,2,1125,94.0
Alabama,2815709,Beautiful Beach House on the Gulf: Seagull West,Gulf Shores,8,5,2.5,,56,Entire house,8 guests,5.0,4.8,3,1125,230.0
Alabama,18895658,A Sugar Sand Beach House,Gulf Shores,8,5,3.0,,90,Entire house,8 guests,5.0,4.99,3,31,180.0
Alabama,28744256,Downtown Historic Creole,Mobile,6,4,2.0,,88,Entire house,6 guests,4.5,4.69,1,1125,59.0
Alabama,21497040,Twin Palms,Gulf Shores,12,8,3.0,,48,Entire house,12 guests,4.5,4.67,4,15,200.0
Alabama,16631590,Private Lake Martin Home on Nero's Point,Eclectic,9,5,2.0,,73,Entire cabin,9 guests,5.0,4.97,1,1125,175.0
Alabama,17384960,Beachfront 1 BR - Updated condo!,Gulf Shores,7,5,1.0,,60,Entire condominium,7 guests,4.5,4.71,3,365,114.0
Alabama,8099724,Lovely Apartment in the Deep South,Birmingham,4,3,1.0,,259,Entire apartment,4 guests,5.0,4.99,2,1125,85.0
Alabama,17384960,Beachfront 1 BR - Updated condo!,Gulf Shores,7,5,1.0,,60,Entire condominium,7 guests,4.5,4.71,3,365,114.0
Alabama,16229351,Awesome getaway at a 2BR/2BA Condo in Gulf Shores!,Gulf Shores,5,3,2.0,,71,Entire condominium,5 guests,5.0,4.93,3,30,70.0
Alabama,21379583,Private apartment at historic home,Mobile,2,1,1.0,,101,Entire guesthouse,2 guests,5.0,4.92,2,1125,59.0
Alabama,24608702,Little Lodge at Sugar Beach,Orange Beach,5,3,1.0,,55,Entire condominium,5 guests,4.5,4.67,1,28,70.0
Alabama,12054171,Cottage on Washington Square,Mobile,6,6,1.0,,141,Entire guesthouse,6 guests,5.0,4.95,2,1125,75.0
Alabama,23418489,Perfect condo in the heart of Gulf Shores!,Gulf Shores,8,3,1.5,,55,Entire condominium,8 guests,5.0,4.89,2,120,140.0
Alabama,21932679,Hidden Beach !!  2 Pools !!!,Gulf Shores,6,3,2.0,,26,Entire condominium,6 guests,4.5,4.69,5,63,48.0
Alabama,26572839,Fresh Remodel! 2BR 2BA on W. Beach Blvd. MUST SEE,Gulf Shores,6,3,2.0,,45,Entire condominium,6 guests,5.0,4.93,3,1125,55.0
Alabama,20015227,The Cottage at Marine,Mobile,5,3,2.5,,110,Entire house,5 guests,5.0,4.96,1,1125,110.0
Alabama,15342412,Beach Condo-vacancy in January!!,Gulf Shores,6,3,1.0,,89,Entire condominium,6 guests,5.0,4.87,2,1125,90.0
Alabama,8097603,"Water, Water, Everywhere!",Orange Beach,6,3,2.0,,68,Entire condominium,6 guests,5.0,4.97,5,61,96.0
Alabama,22250747,Beach Condo - Private Balcony - Tons of Amenities,Gulf Shores,8,5,2.0,,63,Entire condominium,8 guests,5.0,4.78,3,1000,62.0
Alabama,29520446,Sundial on the Beach,Gulf Shores,8,3,2.0,,41,Entire condominium,8 guests,5.0,4.8,4,1125,75.0
Alabama,22835378,Boardwalk 285 Beautiful Direct Gulf View,Gulf Shores,6,2,2.0,,88,Entire condominium,6 guests,5.0,4.83,2,1125,90.0
Alabama,5811350,Gone Coastal: Pet Friendly Getaway for Two!,Gulf Shores,4,3,1.0,,83,Entire apartment,4 guests,5.0,4.85,2,1125,95.0
Alabama,17580936,Alabama Sands Condo,Gulf Shores,4,3,2.0,,91,Entire condominium,4 guests,5.0,4.98,3,1125,99.0
Alabama,8255468,Historic Gem,Mobile,4,2,1.5,,256,Private room in house,4 guests,5.0,4.99,1,1125,55.0
Alabama,30422457,GREAT WINTER RATES #BEACH #SALTLIFE,Gulf Shores,4,1,1.0,,45,Entire condominium,4 guests,5.0,4.84,2,90,89.0
Alabama,8255468,Historic Gem,Mobile,4,2,1.5,,256,Private room in house,4 guests,5.0,4.99,1,1125,55.0
Alabama,2114711,"Charming Condo in Mobile Historical  Garden Dist,",Mobile,2,1,1.0,,122,Entire condominium,2 guests,5.0,4.79,1,1125,50.0
Alabama,20863292,"*Room with a view*   Foley, Al",Foley,2,1,1.0,,124,Private room in guest suite,2 guests,5.0,4.95,1,1125,49.0
Alabama,20873473,Very Affordable - Cozy Beach Side Condo !,Gulf Shores,7,4,1.0,,76,Entire condominium,7 guests,4.5,4.72,1,1125,60.0
Alabama,14774342,The McKinley,Huntsville,6,4,1.0,,142,Entire house,6 guests,4.5,4.62,2,1125,75.0
Alabama,16251386,Cute Beach Condo,Gulf Shores,4,2,1.0,,77,Entire condominium,4 guests,5.0,4.91,2,1125,99.0
Alabama,14708988,Monthly or Nightly Rates!   Winter at the beach!,Gulf Shores,6,3,1.0,,76,Entire condominium,6 guests,5.0,4.96,3,1125,79.0
Alabama,2325781,Beach Club Gulf Front Two BR Condo,Gulf Shores,6,2,2.0,,112,Entire apartment,6 guests,5.0,4.96,2,1125,169.0
Alabama,878626,Oceanfront Gulf Shores Condo,Gulf Shores,6,3,2.0,,101,Entire condominium,6 guests,5.0,4.74,3,365,85.0
Alabama,18385539,""" Blue Crab"" Ocean &amp; Lagoon view, Boat Slip &amp; Pool",Gulf Shores,7,3,2.5,,95,Entire condominium,7 guests,5.0,4.95,3,1125,60.0
Alabama,10607842,No shoes No shirt No problem! Beach View,Orange Beach,6,2,2.0,,64,Entire condominium,6 guests,5.0,4.91,1,1125,99.0
Alabama,17943566,Sunrise Village #201,Gulf Shores,7,4,1.0,,53,Entire condominium,7 guests,5.0,4.79,3,365,114.0
Alabama,5768850,Tropical Dreams - Super cute and clean!,Dauphin Island,4,2,1.0,,112,Entire townhouse,4 guests,5.0,4.83,3,30,90.0
Alabama,14590213,Cozy Condo on the Gulf,Gulf Shores,6,2,1.0,,89,Entire condominium,6 guests,5.0,4.87,2,1125,79.0
Alabama,17173379,'Sea-Esta' Luxury Condo With Gulf View,Gulf Shores,4,2,1.0,,61,Entire condominium,4 guests,5.0,4.97,2,1125,99.0
Alabama,20640774,Amazing Grace on the Gulf of Mexico (Fort Morgan),Gulf Shores,4,3,1.0,,70,Entire cottage,4 guests,5.0,4.89,2,1125,140.0
Alabama,18998459,Cool NEW Beach HOME-Steps 2 SEA &amp; POOL-Morgantown,Gulf Shores,10,7,3.0,,40,Entire house,10 guests,5.0,4.95,3,60,225.0
Alabama,13460745,"""All Decked Out"" a beach house with room to spare",Dauphin Island,16,12,3.0,,81,Entire house,16+ guests,4.5,4.69,2,300,159.0
Alabama,29406416,"Lei Lani Life, Live it, Love it!",Orange Beach,4,2,1.0,,43,Entire condominium,4 guests,5.0,4.93,2,1125,90.0
Alabama,11841460,Family Friendly Beach Resort,Gulf Shores,6,3,2.0,,96,Entire apartment,6 guests,5.0,4.92,2,14,150.0
Alabama,19631254,Welcome to Turquoise Dreams!,Orange Beach,8,3,3.5,,61,Entire house,8 guests,5.0,4.93,3,60,109.0
Alabama,16346025,Studio with Private Entrance &amp; Private Bath Oaklei,Mobile,2,2,1.0,,157,Private room in guest suite,2 guests,5.0,4.8,1,1125,51.0
Alabama,22495588,Beach Meets Farm House Chic,Gulf Shores,6,2,2.0,,51,Entire condominium,6 guests,5.0,4.92,1,365,80.0
Alabama,15423368,2-bdrm 2-bath Beachside near Marnia &amp; Perdido Pass,Orange Beach,6,4,2.0,,63,Entire condominium,6 guests,5.0,4.73,1,90,119.0
Alabama,18057618,Family Fun on Dauphin Island-Condo w/ a Gulf View,Dauphin Island,6,3,2.5,,80,Entire townhouse,6 guests,5.0,4.99,2,1125,99.0
Alabama,24665061,★ Spacious condo perfect for families ★4 pools,Orange Beach,7,3,2.0,,52,Entire condominium,7 guests,4.5,4.71,1,28,70.0
Alabama,13134275,Newly renovated 3/3 beach view home,Gulf Shores,12,9,3.0,,51,Entire house,12 guests,5.0,4.75,2,1125,95.0
Alabama,19732719,"Directly across from beach. 1/1 w/ bunks, 6 max",Orange Beach,6,4,1.0,,68,Entire apartment,6 guests,5.0,4.73,2,1125,95.0
Alabama,11397166,Magnificent Beachfront Elegance -Turquoise Pl C506,Orange Beach,10,7,3.5,,68,Entire condominium,10 guests,5.0,4.99,2,1125,229.0
Alabama,958488,"Big Water View, Lake Martin, AL.- RECENTLY UPDATED",Dadeville,8,5,2.5,,97,Entire house,8 guests,5.0,4.86,2,120,125.0
Alabama,17575150,White Beaches in the Heart of GS!,Gulf Shores,6,3,1.5,,63,Entire condominium,6 guests,5.0,4.83,1,1124,96.0
Alabama,13780718,"Bungalow Home Historic District  ""DISCOUNTS""",Mobile,6,3,1.0,,131,Entire house,6 guests,5.0,4.79,2,1125,89.0
Alabama,23686019,"Las Palmas 218-Great Location, Gulf Views, 2 Pools",Gulf Shores,6,3,2.0,,113,Entire condominium,6 guests,5.0,4.96,2,90,55.0
Alabama,22407420,Sweet condo just steps from your toes in the sand!,Gulf Shores,6,3,1.0,,49,Entire apartment,6 guests,5.0,4.82,2,30,79.0
Alabama,20333968,It’s Beach Time -A Charming Beach Condo,Gulf Shores,7,4,2.0,,63,Entire condominium,7 guests,5.0,5.0,1,1125,90.0
Alabama,22699086,Lake Martin Cottage At Castaway in Eclectic,Eclectic,8,6,2.0,,65,Entire cottage,8 guests,5.0,4.97,2,1125,126.0
Alabama,20169063,2BD-2BTH WATER VIEW/GREAT POOL! EZ WALK TO BEACH!!,Gulf Shores,6,10,2.0,,65,Entire condominium,6 guests,5.0,4.8,2,30,81.0
Alabama,6164257,"Downtown Beach Condo
Book For Summer. Location!!",Gulf Shores,5,2,1.0,,89,Entire condominium,5 guests,4.5,4.62,3,1125,85.0
Alabama,1596471,Sun-Sand-Boats &amp; Dolphins!,Orange Beach,6,4,2.0,,84,Entire condominium,6 guests,5.0,4.93,2,30,150.0
Alabama,23353440,Caribbean Beach Front Condo,Gulf Shores,6,2,1.5,,68,Entire townhouse,6 guests,4.5,4.63,2,90,115.0
Alabama,24412326,"Las Palmas 120-2 Pools, Views of Gulf, Location",Gulf Shores,6,3,2.0,,74,Entire condominium,6 guests,5.0,4.8,2,30,59.0
Alabama,4058161,Luxury Waterfront Condo + Boat Slip,Orange Beach,8,4,2.0,,78,Entire apartment,8 guests,5.0,4.85,3,1125,98.0
Alabama,11439267,Recently Renovated High Rise Condo,Gulf Shores,7,4,2.0,,118,Entire condominium,7 guests,5.0,4.9,1,1125,125.0
Alabama,4558262,Boardwalk 182 with Breath Taking View of the GULF,Gulf Shores,6,2,2.0,,74,Entire condominium,6 guests,5.0,4.77,1,1125,75.0
Alabama,16709332,2 BR Canal Front - Walk to EVERYTHING!!,Gulf Shores,8,4,1.5,,81,Entire townhouse,8 guests,5.0,4.94,2,14,50.0
Alabama,17621269,1/1 with bunks in Orange Beach across from beach,Orange Beach,6,4,1.0,,65,Entire apartment,6 guests,4.5,4.6,2,1125,85.0
Alabama,30555660,Family friendly 2 BR/2 BA w/POOL! Steps to beach!!,Gulf Shores,6,3,2.0,,38,Entire condominium,6 guests,5.0,4.92,3,1125,50.0
Alabama,10123430,Alabama Beach Cottage by Seashore,Gulf Shores,10,0,2.0,,96,Entire condominium,10 guests,5.0,4.74,1,1125,92.0
Alabama,28178251,SunChase Condominium Unit 305,Gulf Shores,6,4,1.0,,47,Entire condominium,6 guests,5.0,4.83,1,1125,60.0
Alabama,17887626,On the water! 3 bdrms; 3 full baths,Dadeville,6,4,3.0,,65,Entire house,6 guests,5.0,4.98,3,1125,190.0
Alabama,18684861,SliceOfParadise-BEAUTIFUL BEACHFRONT Just reduced!,Gulf Shores,9,3,3.0,,66,Entire condominium,9 guests,5.0,4.95,1,1125,160.0
Alabama,12408646,Beachfront condo 2nd floor 2B/2B,Orange Beach,8,4,2.0,,49,Entire condominium,8 guests,5.0,4.8,1,1125,99.0
Alabama,23222344,The Compass Rose,Gulf Shores,15,9,4.5,,35,Entire house,15 guests,5.0,4.76,3,1124,99.0
Alabama,8634141,Breathtaking Gulf Views!,Gulf Shores,14,8,3.5,,54,Entire house,14 guests,5.0,4.92,1,1125,250.0
Alabama,21211532,"Spacious 2/2, beach view, big pool, ideal location",Gulf Shores,7,5,2.0,,63,Entire apartment,7 guests,4.5,4.67,1,1125,105.0
Alabama,10364003,Oakleigh Garden Guest House,Mobile,6,1,1.0,,128,Entire guesthouse,6 guests,5.0,4.92,1,1125,79.0
Alabama,10982844,George'ous Beach Townhome,Orange Beach,6,3,2.5,,88,Entire townhouse,6 guests,5.0,4.77,3,1125,98.0
Alabama,11374580,Gulf Shores WOW!  AWESOME LOCATION,Gulf Shores,4,2,1.0,,94,Entire apartment,4 guests,5.0,4.91,1,1125,100.0
Alabama,24647181,Latitudes ‘N Attitudes,Gulf Shores,10,5,3.0,,24,Entire house,10 guests,5.0,4.75,2,1124,81.0
Alabama,18561511,"Beautiful beach house, sleeps 12, close to beach",Gulf Shores,12,5,3.0,,59,Entire house,12 guests,5.0,4.73,1,1124,214.0
Alabama,11059767,Mid Century in the Pink,Mobile,4,2,1.0,,86,Entire bungalow,4 guests,4.5,4.72,2,1125,71.0
Alabama,15663041,TRENDY &amp; BEACHY 1BR w/ BUNKS ..Steps 2 SAND,Gulf Shores,6,4,1.0,,90,Entire condominium,6 guests,4.5,4.61,1,1125,125.0
Alabama,10539503,Beach House 4BR/4BA -  Super Close Pool and Beach,Gulf Shores,13,7,4.0,,50,Entire house,13 guests,5.0,4.9,3,1125,150.0
Alabama,17249882,Just a short walk to a Beautiful White Sand Beach,Gulf Shores,6,3,1.0,,73,Entire apartment,6 guests,5.0,4.75,1,1125,60.0
Alabama,4142624,3 bedroom Townhome Near Airport,Madison,6,4,2.5,,212,Entire house,6 guests,5.0,4.96,2,30,96.0
Alabama,21410802,Located 1 mile from FloraBama with water views!!!,Orange Beach,4,2,1.0,,78,Entire condominium,4 guests,5.0,4.92,2,1125,100.0
Alabama,3496727,TERRY COVE LODGE - UNIT C,Orange Beach,6,4,1.0,,61,Entire apartment,6 guests,5.0,4.85,2,1125,149.0
Alabama,22975951,5 MIN to HANGOUT and BEACH! 2 BR,Gulf Shores,4,2,1.5,,72,Entire condominium,4 guests,5.0,4.92,2,1125,186.0
Alabama,5952279,Affordable Family Vacation Retreat,Gulf Shores,6,3,2.5,,100,Entire townhouse,6 guests,5.0,4.83,7,1125,135.0
Alabama,8425841,"Waterfront! Beach and Bayou, private pier, deck!",Orange Beach,12,7,4.0,,81,Entire house,12 guests,5.0,4.77,3,90,250.0
Alabama,11783555,HARBOR HOUSE-Unit B21- Great Winter Rates,Gulf Shores,6,3,2.0,,84,Entire apartment,6 guests,5.0,4.89,2,90,70.0
Alabama,12133939,101 Porto del Sol,Orange Beach,6,3,3.0,,91,Entire condominium,6 guests,4.5,4.62,7,90,115.0
Alabama,5173146,Dunes View,Dauphin Island,2,1,1.0,,137,Private room in island,2 guests,5.0,4.96,1,1125,115.0
Alabama,37904342,Cabin on Privately owned  Lake Robin-Dog Friendly,Munford,4,1,1.0,,14,Entire cabin,4 guests,5.0,4.93,2,14,65.0
Alabama,31289361,The Charmer of Roebuck Springs (Queen Bed),Birmingham,2,1,2.0,,122,Private room in house,2 guests,5.0,4.99,1,1125,30.0
Alabama,38795440,"ON THE WATER FISH, BEACH, VACA",Gulf Shores,4,2,1.0,,12,Entire house,4 guests,5.0,4.75,1,365,22.0
Alabama,22573659,McLeod Cottage,Selma,4,2,1.0,,107,Entire cottage,4 guests,5.0,4.83,1,30,65.0
Alabama,38696250,CUTE WATERFRONT STUDIO APARTMENT A,Gulf Shores,2,1,1.0,,14,Entire guest suite,2 guests,5.0,4.86,1,365,11.0
Alabama,37807212,Declan’s Rest,Auburn,4,2,1.0,,12,Tiny house,4 guests,5.0,5.0,2,30,100.0
Alabama,38699076,BEACHFRONT WATER VIEW CONDO,Gulf Shores,4,2,1.0,,10,Entire condominium,4 guests,5.0,4.9,1,365,11.0
Alabama,21173509,Cozy Carriage House,Dothan,3,2,1.0,,33,Entire guesthouse,3 guests,5.0,4.97,2,120,80.0
Alabama,30714269,The Spartan “Glamper” - Unique Experience,New Market,2,1,1.0,,23,Camper/RV,2 guests,5.0,4.96,1,1125,68.0
Alabama,35429593,"Newest OB Condo Development! Pro decorated, oversized, clean, comfortable!",Orange Beach,16,4,4.5,,6,Entire condominium,16+ guests,5.0,5.0,1,90,141.0
Alabama,36524892,Whispering Waters Cabin,Northport,2,1,1.0,,27,Entire guesthouse,2 guests,5.0,5.0,1,30,69.0
Alabama,30282476,Creekside Cottage,Oxford,6,2,1.0,,21,Entire cottage,6 guests,5.0,5.0,3,21,85.0
Alabama,30531225,Cheerful Guest House in heart of historic Bham,Birmingham,3,1,1.0,,67,Entire guesthouse,3 guests,5.0,4.79,1,3,58.0
Alabama,31534693,Restotonica at The Harmony Club,Selma,2,2,1.5,,53,Entire loft,2 guests,5.0,5.0,1,7,100.0
Alabama,33343234,Sugar Sands Tiny House  No. 1,Gulf Shores,2,1,1.0,,32,Tiny house,2 guests,5.0,4.81,2,21,99.0
Alabama,33024610,Small-town Chic 3BR 2Bath,Childersburg,10,3,2.0,,54,Entire house,10 guests,5.0,4.94,1,30,50.0
Alabama,35731934,BV317- Hangout at the Hangout!,Gulf Shores,2,1,1.0,,22,Entire condominium,2 guests,5.0,4.95,2,1125,45.0
Alabama,12133939,101 Porto del Sol,Orange Beach,6,3,3.0,,91,Entire condominium,6 guests,4.5,4.62,7,90,115.0
Alabama,27631433,Whippoorwill Creek Ranch Cabin,Altoona,2,1,1.0,,78,Entire cabin,2 guests,5.0,4.96,2,1125,50.0
Alabama,37525138,TreeTops—Mentone cabin in the boulders,Mentone,4,2,1.0,,17,Entire cabin,4 guests,5.0,4.94,1,1125,75.0
Alabama,38795440,"ON THE WATER FISH, BEACH, VACA",Gulf Shores,4,2,1.0,,12,Entire house,4 guests,5.0,4.75,1,365,22.0
Alabama,19830826,"Newer Cottage in the Woods W/hot tub, 1 mi to town",Mentone,4,3,1.0,,45,Entire cottage,4 guests,5.0,5.0,2,8,118.0
Alabama,18022859,Fun Southside Apartment!,Birmingham,2,1,1.0,,111,Entire apartment,2 guests,4.5,4.72,3,31,51.0
Alabama,19348362,Cozy private bed and bath,Decatur,2,1,1.0,,20,Private room in house,2 guests,4.0,4.15,7,1125,20.0
Alabama,7714653,Cozy Rustic Cabin on Lake Guntersville,Scottsboro,6,4,1.0,,60,Entire cabin,6 guests,5.0,4.92,1,1125,100.0
Alabama,525968,NO SUNDAY CHECK INS 25 miles from chattanooga,Bryant,4,2,1.0,,47,Entire cabin,4 guests,5.0,4.8,2,1125,140.0
Alabama,28658537,Monthly rental. Centrally located 2 bedroom,Tuscaloosa,4,2,1.0,,3,Entire apartment,4 guests,5.0,5.0,30,1125,37.0
Alabama,24809151,Private Suite attached to home 1.5 miles from AU,Auburn,6,2,1.0,,116,Entire house,6 guests,5.0,4.75,1,1125,69.0
Alabama,9333954,"The Treehouse, A Private Apartment",Birmingham,2,0,1.0,,199,Entire guest suite,2 guests,5.0,4.95,2,1125,60.0
Alabama,24285704,Artist apartment,Fairhope,3,1,1.0,,23,Entire apartment,3 guests,4.5,4.7,29,1125,39.0
Alabama,29311135,Fairhope Farm Stay,Fairhope,4,2,1.0,,37,Farm stay,4 guests,5.0,4.95,2,1125,100.0
Alabama,26833454,"Lazy G Cabin #9 ""Butternut""",Union Grove,3,1,1.0,,63,Farm stay,3 guests,5.0,4.78,1,1125,75.0
Alabama,8971440,Just The Right Touch Guesthouse,Mobile,2,1,1.0,,166,Entire bed and breakfast,2 guests,5.0,4.96,1,1125,59.0
Alabama,2287131,Farm Stay: Come Stay With Us,Fairhope,2,1,1.0,,104,Farm stay,2 guests,5.0,4.94,2,1125,100.0
Alabama,25571601,Downtown Birmingham studio loft,Birmingham,2,1,1.0,,154,Entire loft,2 guests,5.0,4.94,1,1125,74.0
Alabama,12133939,101 Porto del Sol,Orange Beach,6,3,3.0,,91,Entire condominium,6 guests,4.5,4.62,7,90,115.0
Alabama,27631433,Whippoorwill Creek Ranch Cabin,Altoona,2,1,1.0,,78,Entire cabin,2 guests,5.0,4.96,2,1125,50.0
Alabama,37525138,TreeTops—Mentone cabin in the boulders,Mentone,4,2,1.0,,17,Entire cabin,4 guests,5.0,4.94,1,1125,75.0
Alabama,38795440,"ON THE WATER FISH, BEACH, VACA",Gulf Shores,4,2,1.0,,12,Entire house,4 guests,5.0,4.75,1,365,22.0
Alabama,19830826,"Newer Cottage in the Woods W/hot tub, 1 mi to town",Mentone,4,3,1.0,,45,Entire cottage,4 guests,5.0,5.0,2,8,118.0
Alabama,18022859,Fun Southside Apartment!,Birmingham,2,1,1.0,,111,Entire apartment,2 guests,4.5,4.72,3,31,51.0
Alabama,19348362,Cozy private bed and bath,Decatur,2,1,1.0,,20,Private room in house,2 guests,4.0,4.15,7,1125,20.0
Alabama,7714653,Cozy Rustic Cabin on Lake Guntersville,Scottsboro,6,4,1.0,,60,Entire cabin,6 guests,5.0,4.92,1,1125,100.0
Alabama,525968,NO SUNDAY CHECK INS 25 miles from chattanooga,Bryant,4,2,1.0,,47,Entire cabin,4 guests,5.0,4.8,2,1125,140.0
Alabama,28658537,Monthly rental. Centrally located 2 bedroom,Tuscaloosa,4,2,1.0,,3,Entire apartment,4 guests,5.0,5.0,30,1125,37.0
Alabama,24809151,Private Suite attached to home 1.5 miles from AU,Auburn,6,2,1.0,,116,Entire house,6 guests,5.0,4.75,1,1125,69.0
Alabama,9333954,"The Treehouse, A Private Apartment",Birmingham,2,0,1.0,,199,Entire guest suite,2 guests,5.0,4.95,2,1125,60.0
Alabama,24285704,Artist apartment,Fairhope,3,1,1.0,,23,Entire apartment,3 guests,4.5,4.7,29,1125,39.0
Alabama,26833454,"Lazy G Cabin #9 ""Butternut""",Union Grove,3,1,1.0,,63,Farm stay,3 guests,5.0,4.78,1,1125,75.0
Alabama,8971440,Just The Right Touch Guesthouse,Mobile,2,1,1.0,,166,Entire bed and breakfast,2 guests,5.0,4.96,1,1125,59.0
Alabama,2287131,Farm Stay: Come Stay With Us,Fairhope,2,1,1.0,,104,Farm stay,2 guests,5.0,4.94,2,1125,100.0
Alabama,25571601,Downtown Birmingham studio loft,Birmingham,2,1,1.0,,154,Entire loft,2 guests,5.0,4.94,1,1125,74.0
Alabama,26717691,Short Creek Retreat,Albertville,4,3,2.0,,37,Entire cabin,4 guests,5.0,4.92,2,10,100.0
Alabama,12133939,101 Porto del Sol,Orange Beach,6,3,3.0,,91,Entire condominium,6 guests,4.5,4.62,7,90,115.0
Alabama,27631433,Whippoorwill Creek Ranch Cabin,Altoona,2,1,1.0,,78,Entire cabin,2 guests,5.0,4.96,2,1125,50.0
Alabama,37525138,TreeTops—Mentone cabin in the boulders,Mentone,4,2,1.0,,17,Entire cabin,4 guests,5.0,4.94,1,1125,75.0
Alabama,38795440,"ON THE WATER FISH, BEACH, VACA",Gulf Shores,4,2,1.0,,12,Entire house,4 guests,5.0,4.75,1,365,22.0
Alabama,19830826,"Newer Cottage in the Woods W/hot tub, 1 mi to town",Mentone,4,3,1.0,,45,Entire cottage,4 guests,5.0,5.0,2,8,118.0
Alabama,18022859,Fun Southside Apartment!,Birmingham,2,1,1.0,,111,Entire apartment,2 guests,4.5,4.72,3,31,51.0
Alabama,19348362,Cozy private bed and bath,Decatur,2,1,1.0,,20,Private room in house,2 guests,4.0,4.15,7,1125,20.0
Alabama,7714653,Cozy Rustic Cabin on Lake Guntersville,Scottsboro,6,4,1.0,,60,Entire cabin,6 guests,5.0,4.92,1,1125,100.0
Alabama,525968,NO SUNDAY CHECK INS 25 miles from chattanooga,Bryant,4,2,1.0,,47,Entire cabin,4 guests,5.0,4.8,2,1125,140.0
Alabama,28658537,Monthly rental. Centrally located 2 bedroom,Tuscaloosa,4,2,1.0,,3,Entire apartment,4 guests,5.0,5.0,30,1125,37.0
Alabama,24809151,Private Suite attached to home 1.5 miles from AU,Auburn,6,2,1.0,,116,Entire house,6 guests,5.0,4.75,1,1125,69.0
Alabama,9333954,"The Treehouse, A Private Apartment",Birmingham,2,0,1.0,,199,Entire guest suite,2 guests,5.0,4.95,2,1125,60.0
Alabama,24285704,Artist apartment,Fairhope,3,1,1.0,,23,Entire apartment,3 guests,4.5,4.7,29,1125,39.0
Alabama,26833454,"Lazy G Cabin #9 ""Butternut""",Union Grove,3,1,1.0,,63,Farm stay,3 guests,5.0,4.78,1,1125,75.0
Alabama,8971440,Just The Right Touch Guesthouse,Mobile,2,1,1.0,,166,Entire bed and breakfast,2 guests,5.0,4.96,1,1125,59.0
Alabama,2287131,Farm Stay: Come Stay With Us,Fairhope,2,1,1.0,,104,Farm stay,2 guests,5.0,4.94,2,1125,100.0
Alabama,25571601,Downtown Birmingham studio loft,Birmingham,2,1,1.0,,154,Entire loft,2 guests,5.0,4.94,1,1125,74.0
